id,title,overview,soup,genres,cast,director,vote_average,vote_count,release_date,year,poster_url,category
678580,El mesero,A waiter pretends to be an important businessman in order to reach the upper class through his entrepreneurial dreams.,Comedy Vadhir Derbez Bárbara López Arturo Barba Raúl Martínez ,Comedy,Vadhir Derbez Bárbara López Arturo Barba,Raúl Martínez,7.994,357,2021-07-15,2021,https://image.tmdb.org/t/p/w500/zvGC5jX5wQmU1GgPc0VGZz7Mtcs.jpg,top_rated
264644,Room,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",Drama Thriller Brie Larson Jacob Tremblay Joan Allen Lenny Abrahamson based on novel or book escape isolation carpet kidnapping imprisonment grandparents hospital dog captive children's perspectives skylight complex mother son relationship depressing,Drama Thriller,Brie Larson Jacob Tremblay Joan Allen,Lenny Abrahamson,7.994,9696,2015-10-16,2015,https://image.tmdb.org/t/p/w500/2hHDMeYyZjbGWn0BeNH1cTMxuM7.jpg,top_rated
13223,Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.","Drama Clint Eastwood Christopher Carley Bee Vang Clint Eastwood rape war veteran gangster immigration racist old man priest gang detroit, michigan widower unlikely friendship korean war veteran hmong bigot inspirational excited immigrant film neighbors",Drama,Clint Eastwood Christopher Carley Bee Vang,Clint Eastwood,7.991,11581,2008-12-12,2008,https://image.tmdb.org/t/p/w500/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,top_rated
1059,The Hidden Fortress,"In feudal Japan, during a bloody war between clans, two cowardly and greedy peasants, soldiers of a defeated army, stumble upon a mysterious man who guides them to a fortress hidden in the mountains.",Drama Action Adventure Toshirō Mifune Minoru Chiaki Kamatari Fujiwara Akira Kurosawa japan male friendship border crossing jidaigeki sengoku period feudal japan 16th century mountain fortress,Drama Action Adventure,Toshirō Mifune Minoru Chiaki Kamatari Fujiwara,Akira Kurosawa,8.0,706,1958-12-28,1958,https://image.tmdb.org/t/p/w500/olO4vMPKNIJQxhJh54TPQFwKpad.jpg,top_rated
530915,1917,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",War History Drama George MacKay Dean-Charles Chapman Mark Strong Sam Mendes race against time world war i british army survival soldier period drama real time trenches 1910s trench warfare no man's land intense horrified,War History Drama,George MacKay Dean-Charles Chapman Mark Strong,Sam Mendes,7.987,13555,2019-12-25,2019,https://image.tmdb.org/t/p/w500/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,top_rated
339877,Loving Vincent,A young man arrives at the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.,Animation Drama History Douglas Booth Robert Gulaczyk Eleanor Tomlinson Hugh Welchman artist investigation grave letter melancholy painter bullying adult animation struggling artist mysterious 19th century thoughtful mysterious death somber controversial artist lyrical introspective wistful dramatic compassionate tragic,Animation Drama History,Douglas Booth Robert Gulaczyk Eleanor Tomlinson,Hugh Welchman,7.986,2605,2017-06-22,2017,https://image.tmdb.org/t/p/w500/56sq57kDm7XgyXBYrgJLumo0Jac.jpg,top_rated
140420,Paperman,An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.,Animation Family Romance Comedy Fantasy John Kahrs Kari Wahlgren Jeff Turley John Kahrs skyscraper black and white paper airplane office romance short film,Animation Family Romance Comedy Fantasy,John Kahrs Kari Wahlgren Jeff Turley,John Kahrs,8.0,1802,2012-11-02,2012,https://image.tmdb.org/t/p/w500/9tvF744hwTm2Bn9hkDjMfEsysKz.jpg,top_rated
19426,Nights of Cabiria,"Rome, 1957. A woman, Cabiria, is robbed and left to drown by her boyfriend, Giorgio. Rescued, she resumes her life and tries her best to find happiness in a cynical world. Even when she thinks her struggles are over and she has found happiness and contentment, things may not be what they seem.","Drama Comedy Giulietta Masina François Périer Franca Marzi Federico Fellini rome, italy optimism house tragedy poverty prostitution heartbreak rescue from drowning ostia italy shrine hypnotist railway station starving accountant",Drama Comedy,Giulietta Masina François Périer Franca Marzi,Federico Fellini,8.0,860,1957-10-03,1957,https://image.tmdb.org/t/p/w500/xF4oCG3PLNbcrtPZbqB3BtkIbKg.jpg,top_rated
515001,Jojo Rabbit,"Jojo, a lonely German boy during World War II has his world shaken when he learns that his single mother is hiding a Jewish girl in their home. Influenced by a buffoonish imaginary version of Adolf Hitler, he begins to question his beliefs and confront the conflict between propaganda and his own humanity.",Comedy War Drama Roman Griffin Davis Thomasin McKenzie Scarlett Johansson Taika Waititi based on novel or book world war ii jew persecution satire imaginary friend hitler youth single mother questioning nazism 1940s satirical child protagonist adolf hitler children in wartime suspicious irreverent nazi germany doubtful ridiculous,Comedy War Drama,Roman Griffin Davis Thomasin McKenzie Scarlett Johansson,Taika Waititi,8.0,10421,2019-10-18,2019,https://image.tmdb.org/t/p/w500/7GsM4mtM0worCtIVeiQt28HieeN.jpg,top_rated
205596,The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",History Drama Thriller War Benedict Cumberbatch Keira Knightley Matthew Goode Morten Tyldum england homophobia world war ii mathematician genius biography based on true story male homosexuality code breaking lgbt logician cryptography math genius gay theme inspirational codes,History Drama Thriller War,Benedict Cumberbatch Keira Knightley Matthew Goode,Morten Tyldum,7.984,18091,2014-11-14,2014,https://image.tmdb.org/t/p/w500/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,top_rated
19542,The Red Shoes,"A fledgling ballerina falls in love with a brilliant composer, but the jealous head of the ballet company plots to drive them apart.","Drama Romance Anton Walbrook Marius Goring Moira Shearer Michael Powell dance new love london, england dance performance composer ballet dancer ballet red shoes music composing",Drama Romance,Anton Walbrook Marius Goring Moira Shearer,Michael Powell,8.0,746,1948-09-06,1948,https://image.tmdb.org/t/p/w500/vPvpBWFWDvEXuQBkoYgA6A89GVp.jpg,top_rated
568160,Weathering with You,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.","Animation Drama Fantasy Romance Kotaro Daigo Nana Mori Tsubasa Honda Makoto Shinkai japan magic climate change rain surrealism weather weather manipulation romance slice of life tokyo, japan orphan summer shrine flood japanese mythology anime time skip supernatural power comforting",Animation Drama Fantasy Romance,Kotaro Daigo Nana Mori Tsubasa Honda,Makoto Shinkai,7.979,2631,2019-07-19,2019,https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg,top_rated
63193,Front of the Class,A boy with Tourette's syndrome overcomes criticism and discrimination to achieve his dream of becoming a teacher.,Drama James Wolk Treat Williams Dominic Scott Kay Peter Werner based on true story teacher tourette syndrome teacher hero perseverance earnest hopeful,Drama,James Wolk Treat Williams Dominic Scott Kay,Peter Werner,7.979,310,2008-12-07,2008,https://image.tmdb.org/t/p/w500/w7UolFxzPi7ZA7LkglRotQ84g1g.jpg,top_rated
640,Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",Drama Crime Leonardo DiCaprio Tom Hanks Christopher Walken Steven Spielberg fbi con man biography based on true story con artist chameleon attempted jailbreak engagement party mislaid trust christmas bank fraud conman fraudster amused assertive compassionate excited,Drama Crime,Leonardo DiCaprio Tom Hanks Christopher Walken,Steven Spielberg,7.979,17123,2002-12-16,2002,https://image.tmdb.org/t/p/w500/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg,top_rated
429210,Bingo: The King of the Mornings,"1980s. Brazilian television exploding in color and auditorium programs not so politically correct. In the middle of this fervor, Augusto Mendes, a young rising actor, seeks his place in the sun. From porn studios to soap operas, he finally finds success and fame when he becomes ""Bingo"", a TV host clown from one of the audience leader TV shows for children. It turns out that behind the rice powder and red nose, nobody knows who he is.",Comedy Drama Vladimir Brichta Leandra Leal Tainá Müller Daniel Rezende clown biography based on true story fame 1980s brazil,Comedy Drama,Vladimir Brichta Leandra Leal Tainá Müller,Daniel Rezende,7.976,414,2017-08-24,2017,https://image.tmdb.org/t/p/w500/izz36X4Hg7JCei5BOVeXTjVuQzF.jpg,top_rated
25376,The Secret in Their Eyes,"Hoping to put to rest years of unease concerning a past case, retired criminal investigator Benjamín begins writing a novel based on the unsolved mystery of a newlywed’s rape and murder. With the help of a former colleague, judge Irene, he attempts to make sense of the past.",Mystery Thriller Drama Ricardo Darín Soledad Villamil Pablo Rago Juan José Campanella rape police kidnapping homicide writing investigation partner murder tension argentina justice shocking legal drama secret,Mystery Thriller Drama,Ricardo Darín Soledad Villamil Pablo Rago,Juan José Campanella,8.0,2864,2009-08-13,2009,https://image.tmdb.org/t/p/w500/dkeAwfZzwL3WvToydE3CXiY80E0.jpg,top_rated
862,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",Family Comedy Animation Adventure Tom Hanks Tim Allen Don Rickles John Lasseter rescue friendship mission jealousy villain bullying elementary school rivalry anthropomorphism friends computer animation buddy walkie talkie toy car boy next door new toy neighborhood toy comes to life resourcefulness toy hilarious cheerful pixar,Family Comedy Animation Adventure,Tom Hanks Tim Allen Don Rickles,John Lasseter,7.976,19916,1995-11-22,1995,https://image.tmdb.org/t/p/w500/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,top_rated
15,Citizen Kane,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",Mystery Drama Orson Welles Joseph Cotten Dorothy Comingore Orson Welles media tycoon florida art collector newspaper capitalist journalist sleigh banker american dream failure money black and white told in flashback snowglobes kids based on real person,Mystery Drama,Orson Welles Joseph Cotten Dorothy Comingore,Orson Welles,8.0,6064,1941-04-17,1941,https://image.tmdb.org/t/p/w500/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,top_rated
11778,The Deer Hunter,"Three steelworkers enlist in the army and are sent to Vietnam, one leaving behind a rushed marriage, the others a shared love. What they encounter during the war changes their lives forever.","Drama War Robert De Niro Christopher Walken John Cazale Michael Cimino vietnam war vietnam veteran small town suicide vietnam post-traumatic stress disorder (ptsd) escape pennsylvania, usa saigon friends russian roulette wedding deer hunting steel worker anti war revolver drunkenness viet cong romantic triangle complex friends love same woman prisoner of war camp slavic american",Drama War,Robert De Niro Christopher Walken John Cazale,Michael Cimino,7.974,4249,1978-12-08,1978,https://image.tmdb.org/t/p/w500/bbGtogDZOg09bm42KIpCXUXICkh.jpg,top_rated
76,Before Sunrise,"An unexpected meeting on a train leads two travelers to spend an evening wandering through Vienna. As the night unfolds, they share stories and conversations about life and love, exploring new ideas while a quiet intimacy grows between them, knowing it may be their only night together.","Drama Romance Ethan Hawke Julie Delpy Andrea Eckert Richard Linklater talking soulmates walking austria vienna, austria semi autobiographical playful cliché",Drama Romance,Ethan Hawke Julie Delpy Andrea Eckert,Richard Linklater,7.974,4696,1995-01-27,1995,https://image.tmdb.org/t/p/w500/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg,top_rated
